-7.4345,0.19047,-10.48,0.12865,53.067,0.056509
-7.4114,0.19238,-10.596,0.13164,52.902,0.058543
-7.388,0.19428,-10.712,0.13466,52.736,0.060623
-7.3644,0.19616,-10.827,0.13771,52.568,0.062751
-7.3405,0.19803,-10.942,0.14079,52.398,0.064927
-7.3163,0.19989,-11.057,0.1439,52.226,0.067151
-7.2919,0.20173,-11.171,0.14704,52.052,0.069424
-7.2673,0.20356,-11.285,0.1502,51.877,0.071746
-7.2424,0.20537,-11.398,0.1534,51.699,0.074118
-7.2173,0.20717,-11.511,0.15662,51.52,0.07654
-7.1919,0.20895,-11.623,0.15987,51.34,0.079013
-7.1662,0.21072,-11.736,0.16315,51.157,0.081536
-7.1403,0.21248,-11.847,0.16646,50.973,0.084111
-7.1142,0.21422,-11.959,0.16979,50.787,0.086738
-7.0878,0.21594,-12.07,0.17315,50.599,0.089417
-7.0612,0.21765,-12.18,0.17654,50.41,0.092149
-7.0344,0.21935,-12.29,0.17995,50.219,0.094934
-7.0073,0.22103,-12.4,0.18339,50.026,0.097773
-6.9799,0.22269,-12.509,0.18686,49.831,0.10067
-6.9524,0.22434,-12.618,0.19035,49.635,0.10361
-6.9245,0.22597,-12.727,0.19387,49.437,0.10661
-6.8965,0.22758,-12.835,0.19741,49.237,0.10967
-6.8682,0.22918,-12.942,0.20098,49.036,0.11278
-6.8397,0.23077,-13.049,0.20458,48.833,0.11595
-6.8109,0.23233,-13.156,0.20819,48.628,0.11918
-6.7819,0.23388,-13.262,0.21184,48.422,0.12246
-6.7527,0.23542,-13.368,0.2155,48.213,0.1258
-6.7232,0.23693,-13.473,0.21919,48.004,0.12919
-6.6935,0.23843,-13.578,0.22291,47.792,0.13265
-6.6636,0.23992,-13.682,0.22664,47.579,0.13616
-6.6335,0.24138,-13.786,0.2304,47.365,0.13973
-6.6031,0.24283,-13.89,0.23419,47.149,0.14336
-6.5725,0.24426,-13.992,0.23799,46.931,0.14705
-6.5417,0.24568,-14.095,0.24182,46.711,0.1508
-6.5106,0.24707,-14.197,0.24567,46.49,0.1546
-6.4794,0.24845,-14.298,0.24954,46.268,0.15847
-6.4479,0.24981,-14.399,0.25343,46.044,0.1624
-6.4162,0.25116,-14.5,0.25735,45.818,0.16639
-6.3842,0.25248,-14.6,0.26128,45.59,0.17045
-6.3521,0.25379,-14.699,0.26524,45.362,0.17456
-6.3197,0.25508,-14.798,0.26921,45.131,0.17873
-6.2871,0.25635,-14.897,0.27321,44.899,0.18297
-6.2543,0.2576,-14.995,0.27722,44.666,0.18727
-6.2213,0.25883,-15.092,0.28126,44.43,0.19164
-6.1881,0.26005,-15.189,0.28531,44.194,0.19606
-6.1546,0.26124,-15.286,0.28939,43.956,0.20055
-6.121,0.26242,-15.382,0.29348,43.716,0.2051
-6.0871,0.26358,-15.477,0.29759,43.475,0.20972
-6.053,0.26472,-15.572,0.30171,43.233,0.2144
-6.0187,0.26584,-15.666,0.30586,42.989,0.21915
-5.9843,0.26694,-15.76,0.31002,42.743,0.22396
-5.9496,0.26802,-15.853,0.3142,42.496,0.22884
-5.9147,0.26908,-15.946,0.3184,42.248,0.23378
-5.8796,0.27013,-16.038,0.32261,41.998,0.23879
-5.8443,0.27115,-16.13,0.32684,41.746,0.24386
-5.8088,0.27215,-16.221,0.33108,41.494,0.249
-5.7731,0.27314,-16.311,0.33534,41.24,0.25421
-5.7372,0.2741,-16.401,0.33962,40.984,0.25948
-5.7011,0.27504,-16.49,0.34391,40.727,0.26482
-5.6648,0.27596,-16.579,0.34821,40.469,0.27023
-5.6283,0.27687,-16.667,0.35253,40.209,0.2757
-5.5916,0.27775,-16.755,0.35686,39.948,0.28125
-5.5548,0.27861,-16.842,0.36121,39.685,0.28686
-5.5177,0.27945,-16.929,0.36557,39.421,0.29253
-5.4805,0.28028,-17.015,0.36994,39.156,0.29828
-5.443,0.28108,-17.1,0.37433,38.89,0.3041
-5.4054,0.28186,-17.185,0.37873,38.622,0.30998
-5.3676,0.28261,-17.269,0.38314,38.353,0.31593
-5.3296,0.28335,-17.352,0.38756,38.082,0.32195
-5.2915,0.28407,-17.435,0.39199,37.81,0.32804
-5.2531,0.28477,-17.518,0.39644,37.537,0.3342
-5.2146,0.28544,-17.6,0.40089,37.263,0.34043
-5.1759,0.2861,-17.681,0.40536,36.987,0.34673
-5.137,0.28673,-17.761,0.40983,36.711,0.3531
-5.0979,0.28734,-17.841,0.41432,36.432,0.35954
-5.0587,0.28793,-17.921,0.41881,36.153,0.36605
-5.0192,0.2885,-17.999,0.42331,35.872,0.37262
-4.9797,0.28904,-18.077,0.42783,35.591,0.37927
-4.9399,0.28957,-18.155,0.43235,35.307,0.38599
-4.9,0.29007,-18.232,0.43687,35.023,0.39278
-4.8599,0.29055,-18.308,0.44141,34.738,0.39965
-4.8196,0.29101,-18.384,0.44595,34.451,0.40658
-4.7792,0.29145,-18.459,0.45051,34.163,0.41358
-4.7386,0.29187,-18.533,0.45506,33.874,0.42066
-4.6979,0.29226,-18.607,0.45963,33.584,0.4278
-4.657,0.29263,-18.68,0.4642,33.293,0.43502
-4.6159,0.29298,-18.752,0.46877,33,0.44231
-4.5747,0.29331,-18.824,0.47335,32.707,0.44967
-4.5333,0.29362,-18.895,0.47794,32.412,0.4571
-4.4917,0.2939,-18.966,0.48253,32.116,0.46461
-4.45,0.29416,-19.036,0.48712,31.819,0.47218
-4.4082,0.2944,-19.105,0.49172,31.521,0.47983
-4.3662,0.29462,-19.173,0.49632,31.222,0.48755
-4.3241,0.29481,-19.241,0.50093,30.922,0.49534
-4.2818,0.29498,-19.308,0.50553,30.621,0.5032
-4.2393,0.29513,-19.375,0.51014,30.319,0.51114
-4.1967,0.29525,-19.441,0.51476,30.016,0.51914
-4.154,0.29536,-19.506,0.51937,29.711,0.52722
-4.1111,0.29544,-19.571,0.52399,29.406,0.53537
-4.0681,0.29549,-19.635,0.5286,29.1,0.5436
-4.025,0.29553,-19.698,0.53322,28.793,0.55189
-3.9817,0.29554,-19.76,0.53784,28.484,0.56026
-3.9383,0.29553,-19.822,0.54246,28.175,0.5687
-3.8947,0.29549,-19.884,0.54707,27.865,0.57721
-3.851,0.29544,-19.944,0.55169,27.554,0.5858
-3.8072,0.29536,-20.004,0.55631,27.242,0.59445
-3.7632,0.29525,-20.063,0.56092,26.929,0.60318
-3.7191,0.29512,-20.121,0.56553,26.615,0.61198
-3.6749,0.29497,-20.179,0.57014,26.3,0.62085
-3.6306,0.2948,-20.236,0.57475,25.984,0.6298
-3.5861,0.29461,-20.293,0.57935,25.667,0.63881
-3.5415,0.29439,-20.348,0.58396,25.35,0.6479
-3.4968,0.29414,-20.403,0.58855,25.031,0.65706
-3.452,0.29388,-20.458,0.59315,24.712,0.66629
-3.4071,0.29359,-20.511,0.59774,24.392,0.6756
-3.362,0.29327,-20.564,0.60232,24.071,0.68497
-3.3168,0.29294,-20.616,0.6069,23.75,0.69442
-3.2716,0.29258,-20.668,0.61148,23.427,0.70394
-3.2262,0.2922,-20.719,0.61604,23.104,0.71353
-3.1806,0.29179,-20.769,0.62061,22.78,0.72319
-3.135,0.29136,-20.818,0.62516,22.455,0.73292
-3.0893,0.29091,-20.867,0.62971,22.129,0.74273
-3.0435,0.29043,-20.914,0.63425,21.803,0.7526
-2.9975,0.28993,-20.962,0.63879,21.475,0.76255
-2.9515,0.2894,-21.008,0.64331,21.148,0.77256
-2.9054,0.28886,-21.054,0.64783,20.819,0.78265
-2.8591,0.28829,-21.099,0.65234,20.49,0.79281
-2.8128,0.28769,-21.143,0.65684,20.16,0.80304
-2.7664,0.28707,-21.187,0.66133,19.829,0.81333
-2.7198,0.28643,-21.23,0.66581,19.498,0.8237
-2.6732,0.28577,-21.272,0.67028,19.165,0.83414
-2.6265,0.28508,-21.313,0.67474,18.833,0.84465
-2.5797,0.28436,-21.354,0.67919,18.499,0.85523
-2.5328,0.28363,-21.394,0.68363,18.165,0.86587
-2.4858,0.28287,-21.433,0.68805,17.831,0.87659
-2.4388,0.28209,-21.472,0.69247,17.496,0.88738
-2.3916,0.28128,-21.509,0.69687,17.16,0.89823
-2.3444,0.28045,-21.546,0.70126,16.824,0.90915
-2.2971,0.27959,-21.583,0.70563,16.487,0.92014
-2.2497,0.27872,-21.618,0.70999,16.149,0.9312
-2.2023,0.27782,-21.653,0.71434,15.811,0.94233
-2.1547,0.27689,-21.687,0.71868,15.472,0.95353
-2.1071,0.27594,-21.72,0.72299,15.133,0.96479
-2.0595,0.27497,-21.753,0.7273,14.794,0.97612
-2.0117,0.27398,-21.785,0.73159,14.454,0.98752
-1.9639,0.27296,-21.816,0.73586,14.113,0.99898
-1.916,0.27192,-21.846,0.74012,13.772,1.0105
-1.8681,0.27085,-21.875,0.74436,13.43,1.0221
-1.82,0.26976,-21.904,0.74858,13.088,1.0338
-1.772,0.26865,-21.932,0.75279,12.746,1.0455
-1.7238,0.26751,-21.96,0.75698,12.403,1.0573
-1.6756,0.26635,-21.986,0.76115,12.059,1.0692
-1.6274,0.26517,-22.012,0.7653,11.716,1.0811
-1.5791,0.26396,-22.037,0.76943,11.372,1.0931
-1.5307,0.26273,-22.061,0.77355,11.027,1.1051
-1.4823,0.26148,-22.085,0.77764,10.682,1.1172
-1.4339,0.26021,-22.108,0.78172,10.337,1.1294
-1.3853,0.25891,-22.13,0.78578,9.9913,1.1417
-1.3368,0.25758,-22.151,0.78981,9.6454,1.154
-1.2882,0.25624,-22.171,0.79382,9.2991,1.1664
-1.2395,0.25487,-22.191,0.79782,8.9525,1.1788
-1.1908,0.25348,-22.21,0.80179,8.6056,1.1913
-1.1421,0.25206,-22.228,0.80574,8.2585,1.2038
-1.0933,0.25062,-22.246,0.80967,7.911,1.2165
-1.0445,0.24916,-22.263,0.81357,7.5633,1.2292
-0.9957,0.24768,-22.279,0.81745,7.2153,1.2419
-0.94683,0.24617,-22.294,0.82131,6.8671,1.2547
-0.89792,0.24464,-22.308,0.82515,6.5186,1.2676
-0.84898,0.24309,-22.322,0.82896,6.17,1.2805
-0.80002,0.24151,-22.335,0.83274,5.8211,1.2935
-0.75103,0.23992,-22.347,0.8365,5.472,1.3065
-0.70201,0.2383,-22.358,0.84024,5.1227,1.3196
-0.65297,0.23665,-22.369,0.84395,4.7733,1.3328
-0.60391,0.23499,-22.379,0.84763,4.4237,1.346
-0.55483,0.2333,-22.388,0.85129,4.074,1.3593
-0.50573,0.23159,-22.396,0.85492,3.7241,1.3726
-0.45661,0.22985,-22.403,0.85853,3.3741,1.386
-0.40748,0.2281,-22.41,0.86211,3.024,1.3994
-0.35833,0.22632,-22.416,0.86566,2.6738,1.4129
-0.30917,0.22452,-22.421,0.86918,2.3235,1.4265
-0.26,0.22269,-22.426,0.87267,1.9731,1.4401
-0.21083,0.22085,-22.429,0.87614,1.6227,1.4537
-0.16164,0.21898,-22.432,0.87957,1.2722,1.4674
-0.11246,0.21709,-22.435,0.88298,0.92171,1.4812
-0.063265,0.21518,-22.436,0.88636,0.57116,1.495
-0.014073,0.21325,-22.437,0.88971,0.22059,1.5089
0.03512,0.21129,-22.436,0.89302,-0.12998,1.5228
0.084311,0.20932,-22.435,0.89631,-0.48054,1.5368
0.1335,0.20732,-22.434,0.89956,-0.83108,1.5509
0.18268,0.2053,-22.431,0.90279,-1.1816,1.5649
0.23186,0.20326,-22.428,0.90598,-1.5321,1.5791
0.28102,0.20119,-22.424,0.90914,-1.8825,1.5932
0.33018,0.19911,-22.419,0.91227,-2.2328,1.6075
0.37932,0.197,-22.414,0.91536,-2.5831,1.6218
0.42846,0.19487,-22.407,0.91842,-2.9332,1.6361
0.47757,0.19273,-22.4,0.92145,-3.2833,1.6505
0.52667,0.19056,-22.392,0.92445,-3.6332,1.6649
0.57575,0.18837,-22.384,0.92741,-3.983,1.6793
0.62481,0.18615,-22.374,0.93033,-4.3327,1.6939
0.67385,0.18392,-22.364,0.93322,-4.6822,1.7084
0.72286,0.18167,-22.353,0.93608,-5.0316,1.723
0.77185,0.1794,-22.342,0.9389,-5.3808,1.7377
0.82081,0.1771,-22.329,0.94169,-5.7298,1.7524
0.86975,0.17479,-22.316,0.94443,-6.0786,1.7671
0.91865,0.17245,-22.302,0.94715,-6.4271,1.7819
0.96752,0.17009,-22.287,0.94982,-6.7755,1.7967
1.0164,0.16772,-22.272,0.95246,-7.1236,1.8116
1.0652,0.16532,-22.256,0.95506,-7.4715,1.8265
1.1139,0.16291,-22.239,0.95763,-7.8191,1.8414
1.1626,0.16047,-22.221,0.96015,-8.1664,1.8564
1.2113,0.15801,-22.202,0.96264,-8.5135,1.8714
1.26,0.15554,-22.183,0.96509,-8.8603,1.8865
1.3086,0.15304,-22.163,0.9675,-9.2067,1.9016
1.3571,0.15053,-22.142,0.96988,-9.5528,1.9167
1.4056,0.14799,-22.12,0.97221,-9.8986,1.9319
1.4541,0.14544,-22.098,0.9745,-10.244,1.9471
1.5025,0.14286,-22.075,0.97675,-10.589,1.9623
1.5508,0.14027,-22.051,0.97896,-10.934,1.9776
1.5991,0.13766,-22.027,0.98114,-11.278,1.9929
1.6474,0.13503,-22.001,0.98327,-11.622,2.0083
1.6956,0.13238,-21.975,0.98536,-11.966,2.0236
1.7437,0.12971,-21.948,0.9874,-12.309,2.0391
1.7918,0.12702,-21.921,0.98941,-12.652,2.0545
1.8398,0.12432,-21.892,0.99137,-12.994,2.07
1.8877,0.12159,-21.863,0.99329,-13.336,2.0855
1.9356,0.11885,-21.833,0.99517,-13.677,2.101
1.9834,0.11609,-21.803,0.99701,-14.018,2.1166
2.0312,0.11331,-21.771,0.9988,-14.359,2.1322
2.0788,0.11051,-21.739,1.0005,-14.698,2.1478
2.1264,0.1077,-21.706,1.0023,-15.038,2.1634
2.174,0.10487,-21.673,1.0039,-15.377,2.1791
2.2214,0.10202,-21.638,1.0055,-15.715,2.1948
2.2688,0.099148,-21.603,1.0071,-16.053,2.2105
2.3161,0.096263,-21.567,1.0086,-16.39,2.2263
2.3633,0.093361,-21.531,1.0101,-16.727,2.2421
2.4104,0.090441,-21.494,1.0115,-17.063,2.2578
2.4575,0.087505,-21.456,1.0129,-17.399,2.2737
2.5044,0.084551,-21.417,1.0143,-17.734,2.2895
2.5513,0.081581,-21.377,1.0156,-18.068,2.3054
2.5981,0.078595,-21.337,1.0168,-18.402,2.3212
2.6448,0.075591,-21.296,1.018,-18.735,2.3371
2.6914,0.072572,-21.254,1.0192,-19.067,2.3531
2.7379,0.069536,-21.212,1.0203,-19.399,2.369
2.7844,0.066484,-21.169,1.0214,-19.73,2.3849
2.8307,0.063416,-21.125,1.0224,-20.06,2.4009
2.8769,0.060332,-21.08,1.0233,-20.39,2.4169
2.923,0.057232,-21.035,1.0243,-20.719,2.4329
2.9691,0.054117,-20.989,1.0251,-21.047,2.4489
3.015,0.050986,-20.942,1.026,-21.375,2.4649
3.0608,0.04784,-20.895,1.0267,-21.702,2.481
3.1065,0.044679,-20.847,1.0275,-22.028,2.497
3.1521,0.041503,-20.798,1.0281,-22.353,2.5131
3.1976,0.038312,-20.748,1.0287,-22.678,2.5291
3.243,0.035106,-20.698,1.0293,-23.002,2.5452
3.2883,0.031886,-20.647,1.0298,-23.325,2.5613
3.3335,0.028651,-20.595,1.0303,-23.647,2.5774
3.3785,0.025402,-20.543,1.0307,-23.968,2.5935
3.4234,0.022138,-20.489,1.0311,-24.289,2.6096
3.4682,0.018861,-20.436,1.0314,-24.609,2.6257
3.5129,0.01557,-20.381,1.0317,-24.928,2.6418
3.5575,0.012265,-20.326,1.0319,-25.246,2.658
3.602,0.008946,-20.27,1.0321,-25.563,2.6741
3.6463,0.005614,-20.213,1.0322,-25.879,2.6902
3.6905,0.0022687,-20.156,1.0323,-26.194,2.7063
3.7346,-0.0010898,-20.098,1.0323,-26.509,2.7225
3.7785,-0.0044612,-20.039,1.0322,-26.822,2.7386
3.8223,-0.0078455,-19.98,1.0321,-27.135,2.7547
3.866,-0.011242,-19.92,1.032,-27.447,2.7709
3.9096,-0.014652,-19.859,1.0318,-27.758,2.787
3.953,-0.018074,-19.798,1.0315,-28.067,2.8031
3.9962,-0.021508,-19.736,1.0312,-28.376,2.8192
4.0394,-0.024954,-19.673,1.0308,-28.684,2.8353
4.0824,-0.028412,-19.609,1.0304,-28.991,2.8514
4.1252,-0.031881,-19.545,1.03,-29.297,2.8675
4.168,-0.035363,-19.48,1.0294,-29.602,2.8836
4.2105,-0.038855,-19.415,1.0289,-29.906,2.8997
4.253,-0.042359,-19.349,1.0282,-30.209,2.9158
4.2953,-0.045874,-19.282,1.0275,-30.51,2.9318
4.3374,-0.0494,-19.215,1.0268,-30.811,2.9479
4.3794,-0.052937,-19.147,1.026,-31.111,2.9639
4.4212,-0.056484,-19.078,1.0251,-31.409,2.9799
4.4629,-0.060041,-19.008,1.0242,-31.707,2.9959
4.5044,-0.063609,-18.938,1.0233,-32.003,3.0119
4.5458,-0.067187,-18.868,1.0222,-32.299,3.0279
4.587,-0.070775,-18.796,1.0212,-32.593,3.0439
4.6281,-0.074373,-18.724,1.02,-32.886,3.0598
4.669,-0.07798,-18.652,1.0188,-33.178,3.0758
4.7097,-0.081597,-18.578,1.0176,-33.469,3.0917
4.7503,-0.085222,-18.504,1.0163,-33.759,3.1076
4.7907,-0.088857,-18.43,1.0149,-34.047,3.1234
4.8309,-0.092501,-18.355,1.0135,-34.335,3.1393
4.871,-0.096154,-18.279,1.012,-34.621,3.1551
4.9109,-0.099815,-18.203,1.0105,-34.906,3.1709
4.9507,-0.10348,-18.125,1.0089,-35.19,3.1867
4.9903,-0.10716,-18.048,1.0073,-35.472,3.2024
5.0297,-0.11085,-17.97,1.0056,-35.754,3.2182
5.0689,-0.11454,-17.891,1.0038,-36.034,3.2339
5.1079,-0.11824,-17.811,1.002,-36.313,3.2495
5.1468,-0.12195,-17.731,1.0001,-36.59,3.2652
5.1855,-0.12567,-17.65,0.99817,-36.867,3.2808
5.224,-0.12939,-17.569,0.99618,-37.142,3.2964
5.2624,-0.13312,-17.487,0.99413,-37.416,3.3119
5.3005,-0.13686,-17.405,0.99202,-37.688,3.3274
5.3385,-0.1406,-17.321,0.98985,-37.96,3.3429
5.3763,-0.14435,-17.238,0.98763,-38.23,3.3584
5.4139,-0.1481,-17.153,0.98534,-38.498,3.3738
5.4514,-0.15187,-17.068,0.983,-38.766,3.3891
5.4886,-0.15563,-16.983,0.9806,-39.032,3.4045
5.5256,-0.15941,-16.897,0.97814,-39.296,3.4198
5.5625,-0.16319,-16.81,0.97562,-39.56,3.4351
5.5992,-0.16697,-16.723,0.97304,-39.822,3.4503
5.6356,-0.17076,-16.635,0.9704,-40.082,3.4655
5.6719,-0.17455,-16.547,0.9677,-40.342,3.4806
5.708,-0.17835,-16.458,0.96494,-40.6,3.4957
5.7439,-0.18216,-16.369,0.96213,-40.856,3.5108
5.7796,-0.18596,-16.279,0.95925,-41.111,3.5258
5.8151,-0.18978,-16.188,0.95632,-41.365,3.5407
5.8504,-0.19359,-16.097,0.95332,-41.617,3.5557
5.8854,-0.19741,-16.005,0.95027,-41.868,3.5705
5.9203,-0.20124,-15.913,0.94715,-42.117,3.5853
5.955,-0.20506,-15.82,0.94398,-42.365,3.6001
5.9895,-0.20889,-15.727,0.94074,-42.611,3.6148
6.0238,-0.21273,-15.633,0.93745,-42.856,3.6295
6.0578,-0.21656,-15.539,0.9341,-43.1,3.6441
6.0917,-0.2204,-15.444,0.93068,-43.342,3.6587
6.1253,-0.22424,-15.348,0.92721,-43.583,3.6732
6.1588,-0.22808,-15.252,0.92367,-43.822,3.6877
6.192,-0.23193,-15.156,0.92008,-44.059,3.7021
6.225,-0.23578,-15.059,0.91643,-44.295,3.7164
6.2578,-0.23962,-14.961,0.91271,-44.53,3.7307
6.2904,-0.24347,-14.863,0.90894,-44.763,3.745
6.3228,-0.24733,-14.765,0.9051,-44.994,3.7591
6.3549,-0.25118,-14.666,0.90121,-45.224,3.7732
6.3868,-0.25503,-14.566,0.89725,-45.453,3.7873
6.4186,-0.25889,-14.466,0.89324,-45.679,3.8013
6.45,-0.26274,-14.366,0.88916,-45.905,3.8152
6.4813,-0.2666,-14.265,0.88503,-46.128,3.8291
6.5124,-0.27045,-14.163,0.88083,-46.35,3.8429
6.5432,-0.27431,-14.061,0.87658,-46.571,3.8566
6.5738,-0.27816,-13.959,0.87226,-46.79,3.8703
6.6041,-0.28201,-13.856,0.86788,-47.007,3.8839
6.6343,-0.28587,-13.752,0.86345,-47.223,3.8974
6.6642,-0.28972,-13.648,0.85895,-47.437,3.9108
6.6939,-0.29357,-13.544,0.85439,-47.649,3.9242
6.7233,-0.29742,-13.439,0.84978,-47.86,3.9375
6.7526,-0.30127,-13.334,0.8451,-48.069,3.9508
6.7816,-0.30512,-13.228,0.84036,-48.277,3.9639
6.8103,-0.30896,-13.122,0.83556,-48.483,3.977
6.8388,-0.31281,-13.015,0.83071,-48.687,3.9901
6.8671,-0.31665,-12.908,0.82579,-48.889,4.003
6.8952,-0.32048,-12.801,0.82081,-49.09,4.0159
6.923,-0.32432,-12.693,0.81577,-49.289,4.0286
6.9506,-0.32815,-12.584,0.81068,-49.487,4.0414
6.9779,-0.33198,-12.476,0.80552,-49.683,4.054
7.005,-0.33581,-12.366,0.8003,-49.877,4.0665
7.0319,-0.33963,-12.257,0.79503,-50.069,4.079
7.0585,-0.34345,-12.147,0.78969,-50.26,4.0914
7.0849,-0.34726,-12.036,0.78429,-50.449,4.1037
7.111,-0.35107,-11.925,0.77884,-50.636,4.1159
7.1369,-0.35488,-11.814,0.77332,-50.821,4.128
7.1625,-0.35868,-11.702,0.76775,-51.005,4.14
7.1879,-0.36248,-11.59,0.76211,-51.187,4.152
7.2131,-0.36627,-11.477,0.75642,-51.367,4.1639
7.238,-0.37006,-11.365,0.75067,-51.546,4.1756
7.2626,-0.37384,-11.251,0.74486,-51.722,4.1873
7.287,-0.37762,-11.138,0.73898,-51.897,4.1989
7.3112,-0.38139,-11.024,0.73305,-52.07,4.2104
7.3351,-0.38515,-10.909,0.72707,-52.242,4.2218
7.3587,-0.38891,-10.794,0.72102,-52.411,4.2331
7.3821,-0.39266,-10.679,0.71491,-52.579,4.2443
7.4053,-0.39641,-10.564,0.70875,-52.745,4.2555
7.4281,-0.40015,-10.448,0.70253,-52.909,4.2665
7.4508,-0.40388,-10.332,0.69624,-53.072,4.2774
7.4732,-0.4076,-10.215,0.6899,-53.232,4.2883
7.4953,-0.41132,-10.098,0.68351,-53.391,4.299
7.5171,-0.41503,-9.9807,0.67705,-53.548,4.3096
